File_path,File_name,Instrument,Start_time,End_time,Index,Instrument_encoded,Instrument_0,Instrument_1,Instrument_2,Instrument_3,Instrument_4
/content/drive/MyDrive/Drums/MZ 808 [Presidential].wav,MZ 808 [Presidential],808,0,1.932063492063492,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Cxdy Beats].wav,MZ 808 [Cxdy Beats],808,0,1.3500226757369616,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Special].wav,MZ 808 [Special],808,0,1.8,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Pop Out].wav,MZ 808 [Pop Out],808,0,1.2,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [YNW Melly].wav,MZ 808 [YNW Melly],808,0,2.367891156462585,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Cadillac].wav,MZ 808 [Cadillac],808,0,1.8,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Twerk].wav,MZ 808 [Twerk],808,0,3.0,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Russian Cream].wav,MZ 808 [Russian Cream],808,0,1.610204081632653,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [MMMRI].wav,MZ 808 [MMMRI],808,0,1.2,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Nico].wav,MZ 808 [Nico],808,0,2.4,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Robo Bass].wav,MZ 808 [Robo Bass],808,0,0.7164172335600907,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Oshi OG].wav,MZ 808 [Oshi OG],808,0,2.7285714285714286,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Junior].wav,MZ 808 [Junior],808,0,1.495328798185941,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Loudpvck].wav,MZ 808 [Loudpvck],808,0,3.3,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Unique].wav,MZ 808 [Unique],808,0,3.6,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Proven].wav,MZ 808 [Proven],808,0,3.346122448979592,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Illmind].wav,MZ 808 [Illmind],808,0,2.8500226757369616,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Gang Gang].wav,MZ 808 [Gang Gang],808,0,1.204172335600907,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Bring It].wav,MZ 808 [Bring It],808,0,0.9911111111111112,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [7 Figures].wav,MZ 808 [7 Figures],808,0,2.1,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Daygo].wav,MZ 808 [Daygo],808,0,1.2,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Go Stoopid].wav,MZ 808 [Go Stoopid],808,0,1.2029478458049887,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Ardist].wav,MZ 808 [Ardist],808,0,1.877687074829932,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Uproar].wav,MZ 808 [Uproar],808,0,2.919047619047619,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Hello Dere].wav,MZ 808 [Hello Dere],808,0,1.0496598639455783,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Swag].wav,MZ 808 [Swag],808,0,1.7910204081632652,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Xool].wav,MZ 808 [Xool],808,0,2.350657596371882,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Rushmore].wav,MZ 808 [Rushmore],808,0,2.4,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Drill].wav,MZ 808 [Drill],808,0,1.8016780045351475,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Lucid Dreams].wav,MZ 808 [Lucid Dreams],808,0,1.8,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Richie].wav,MZ 808 [Richie],808,0,1.0500226757369615,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Oz].wav,MZ 808 [Oz],808,0,3.0,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Quay].wav,MZ 808 [Quay],808,0,1.7768253968253969,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Wasabi].wav,MZ 808 [Wasabi],808,0,2.5500226757369613,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Teck].wav,MZ 808 [Teck],808,0,1.6338775510204082,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Mosh Pit].wav,MZ 808 [Mosh Pit],808,0,4.8,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Chrome Sparks].wav,MZ 808 [Chrome Sparks],808,0,2.1,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Focus].wav,MZ 808 [Focus],808,0,3.6,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Goose].wav,MZ 808 [Goose],808,0,1.8,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Hectic].wav,MZ 808 [Hectic],808,0,1.5921995464852607,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Drake].wav,MZ 808 [Drake],808,0,1.8,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Subby].wav,MZ 808 [Subby],808,0,6.6,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Retail Bass].wav,MZ 808 [Retail Bass],808,0,9.2,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [D.O.T.S.].wav,MZ 808 [D,808,0,2.1,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Toronto].wav,MZ 808 [Toronto],808,0,2.8500226757369616,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Nav].wav,MZ 808 [Nav],808,0,3.3,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Dumpster].wav,MZ 808 [Dumpster],808,0,4.040680272108844,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [New York].wav,MZ 808 [New York],808,0,2.515510204081633,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ 808 [Strap].wav,MZ 808 [Strap],808,0,2.033605442176871,1,3,0.0,0.0,0.0,1.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Zara].wav,MZ Snare [Zara],Snare,0,0.07673469387755102,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Thug].wav,MZ Snare [Thug],Snare,0,0.05546485260770975,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Trap].wav,MZ Snare [Trap],Snare,0,0.05678004535147392,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Murda].wav,MZ Snare [Murda],Snare,0,0.11514739229024944,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [PBS].wav,MZ Snare [PBS],Snare,0,0.08154195011337868,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Chanel].wav,MZ Snare [Chanel],Snare,0,0.05442176870748299,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Breaker].wav,MZ Snare [Breaker],Snare,0,0.05759637188208617,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Plat].wav,MZ Snare [Plat],Snare,0,0.0690702947845805,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [London].wav,MZ Snare [London],Snare,0,0.06235827664399093,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Bounce].wav,MZ Snare [Bounce],Snare,0,0.07691609977324262,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Houston].wav,MZ Snare [Houston],Snare,0,0.15346938775510205,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Cactus].wav,MZ Snare [Cactus],Snare,0,0.07673469387755102,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Wonda].wav,MZ Snare [Wonda],Snare,0,0.06512471655328798,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Chop].wav,MZ Snare [Chop],Snare,0,0.15346938775510205,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Atake].wav,MZ Snare [Atake],Snare,0,0.041405895691609976,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Pi'erre].wav,MZ Snare [Pi'erre],Snare,0,0.11514739229024944,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [RIP].wav,MZ Snare [RIP],Snare,0,0.07673469387755102,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Wheezy].wav,MZ Snare [Wheezy],Snare,0,0.07673469387755102,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Ugly God].wav,MZ Snare [Ugly God],Snare,0,0.07673469387755102,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Easy].wav,MZ Snare [Easy],Snare,0,0.11514739229024944,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Bape].wav,MZ Snare [Bape],Snare,0,0.11514739229024944,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Classic].wav,MZ Snare [Classic],Snare,0,0.19183673469387755,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [909].wav,MZ Snare [909],Snare,0,0.23020408163265307,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [1499].wav,MZ Snare [1499],Snare,0,0.11514739229024944,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Dancehall].wav,MZ Snare [Dancehall],Snare,0,0.07673469387755102,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Oldie].wav,MZ Snare [Oldie],Snare,0,0.15346938775510205,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Focus].wav,MZ Snare [Focus],Snare,0,0.11514739229024944,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Drake].wav,MZ Snare [Drake],Snare,0,0.07673469387755102,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Luger].wav,MZ Snare [Luger],Snare,0,0.07922902494331066,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Reso].wav,MZ Snare [Reso],Snare,0,0.07673469387755102,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Minus].wav,MZ Snare [Minus],Snare,0,0.15346938775510205,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Uzi].wav,MZ Snare [Uzi],Snare,0,0.06952380952380953,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Dark].wav,MZ Snare [Dark],Snare,0,0.09591836734693877,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [ATL].wav,MZ Snare [ATL],Snare,0,0.11514739229024944,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Clean].wav,MZ Snare [Clean],Snare,0,0.07673469387755102,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Oz].wav,MZ Snare [Oz],Snare,0,0.06716553287981859,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Tough].wav,MZ Snare [Tough],Snare,0,0.11514739229024944,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Juice].wav,MZ Snare [Juice],Snare,0,0.09591836734693877,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Big].wav,MZ Snare [Big],Snare,0,0.11514739229024944,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Drought].wav,MZ Snare [Drought],Snare,0,0.07673469387755102,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Lean].wav,MZ Snare [Lean],Snare,0,0.15346938775510205,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Drilla].wav,MZ Snare [Drilla],Snare,0,0.11514739229024944,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [South].wav,MZ Snare [South],Snare,0,0.15346938775510205,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Bando].wav,MZ Snare [Bando],Snare,0,0.07673469387755102,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Clapper].wav,MZ Snare [Clapper],Snare,0,0.07673469387755102,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Metro].wav,MZ Snare [Metro],Snare,0,0.07673469387755102,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Right].wav,MZ Snare [Right],Snare,0,0.07673469387755102,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Woody].wav,MZ Snare [Woody],Snare,0,0.07673469387755102,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Zay].wav,MZ Snare [Zay],Snare,0,0.04798185941043084,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [JL].wav,MZ Snare [JL],Snare,0,0.15346938775510205,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [HitBoy].wav,MZ Snare [HitBoy],Snare,0,0.11514739229024944,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Chop Hard].wav,MZ Snare [Chop Hard],Snare,0,0.15346938775510205,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Picasso].wav,MZ Snare [Picasso],Snare,0,0.11514739229024944,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [R&B].wav,MZ Snare [R&B],Snare,0,0.15346938775510205,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Waste].wav,MZ Snare [Waste],Snare,0,0.05628117913832199,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Gusto].wav,MZ Snare [Gusto],Snare,0,0.05655328798185941,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Tight].wav,MZ Snare [Tight],Snare,0,0.07501133786848073,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Kings].wav,MZ Snare [Kings],Snare,0,0.07972789115646259,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Harden].wav,MZ Snare [Harden],Snare,0,0.15002267573696146,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [I-10].wav,MZ Snare [I-10],Snare,0,0.9,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Rivals].wav,MZ Snare [Rivals],Snare,0,0.11251700680272109,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Paradise].wav,MZ Snare [Paradise],Snare,0,0.039863945578231294,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Politics].wav,MZ Snare [Politics],Snare,0,0.3,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Frank].wav,MZ Snare [Frank],Snare,0,0.05002267573696145,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Rocky].wav,MZ Snare [Rocky],Snare,0,0.22503401360544217,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [DP].wav,MZ Snare [DP],Snare,0,0.07501133786848073,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Drug Money].wav,MZ Snare [Drug Money],Snare,0,0.05746031746031746,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Pyrex].wav,MZ Snare [Pyrex],Snare,0,0.09378684807256236,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Money].wav,MZ Snare [Money],Snare,0,0.6,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Pitched].wav,MZ Snare [Pitched],Snare,0,0.09378684807256236,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Effen].wav,MZ Snare [Effen],Snare,0,0.15002267573696146,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Dirty].wav,MZ Snare [Dirty],Snare,0,0.07501133786848073,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Paris].wav,MZ Snare [Paris],Snare,0,0.11251700680272109,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Neptune].wav,MZ Snare [Neptune],Snare,0,0.6,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Snare [Mike].wav,MZ Snare [Mike],Snare,0,0.15002267573696146,2,0,1.0,0.0,0.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Flange].wav,MZ Open Hat [Flange],Open Hat,0,0.9750113378684807,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Triangle].wav,MZ Open Hat [Triangle],Open Hat,0,1.2,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Smooth].wav,MZ Open Hat [Smooth],Open Hat,0,0.45102040816326533,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Charlie].wav,MZ Open Hat [Charlie],Open Hat,0,0.5963718820861678,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Wizard].wav,MZ Open Hat [Wizard],Open Hat,0,0.9,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Panned].wav,MZ Open Hat [Panned],Open Hat,0,0.5466213151927438,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Mira].wav,MZ Open Hat [Mira],Open Hat,0,0.42467120181405893,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Reverse 1].wav,MZ Open Hat [Reverse 1],Open Hat,0,0.5812698412698413,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Dope].wav,MZ Open Hat [Dope],Open Hat,0,0.6,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Zara].wav,MZ Open Hat [Zara],Open Hat,0,1.8,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Shawty].wav,MZ Open Hat [Shawty],Open Hat,0,1.8,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [ATL].wav,MZ Open Hat [ATL],Open Hat,0,0.6,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Mate].wav,MZ Open Hat [Mate],Open Hat,0,0.7500226757369615,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Malone].wav,MZ Open Hat [Malone],Open Hat,0,0.6,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [24hrs].wav,MZ Open Hat [24hrs],Open Hat,0,0.6,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Body].wav,MZ Open Hat [Body],Open Hat,0,0.4500226757369615,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Fun].wav,MZ Open Hat [Fun],Open Hat,0,0.9,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Half].wav,MZ Open Hat [Half],Open Hat,0,0.35002267573696144,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Oz].wav,MZ Open Hat [Oz],Open Hat,0,0.6,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Batman].wav,MZ Open Hat [Batman],Open Hat,0,0.6,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Short].wav,MZ Open Hat [Short],Open Hat,0,0.4500226757369615,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Reverse 2].wav,MZ Open Hat [Reverse 2],Open Hat,0,0.7500226757369615,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Modern].wav,MZ Open Hat [Modern],Open Hat,0,0.2625396825396825,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Secret].wav,MZ Open Hat [Secret],Open Hat,0,0.39378684807256237,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Pi'erre].wav,MZ Open Hat [Pi'erre],Open Hat,0,0.8331972789115646,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Maaly].wav,MZ Open Hat [Maaly],Open Hat,0,0.4500226757369615,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Kenny].wav,MZ Open Hat [Kenny],Open Hat,0,0.21746031746031746,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Boogie].wav,MZ Open Hat [Boogie],Open Hat,0,0.4500226757369615,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Sada Baby].wav,MZ Open Hat [Sada Baby],Open Hat,0,0.5522902494331066,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Rager].wav,MZ Open Hat [Rager],Open Hat,0,0.22503401360544217,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Mami].wav,MZ Open Hat [Mami],Open Hat,0,0.3187755102040816,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Suge].wav,MZ Open Hat [Suge],Open Hat,0,0.6015419501133786,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Next].wav,MZ Open Hat [Next],Open Hat,0,0.9009977324263039,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Ransom].wav,MZ Open Hat [Ransom],Open Hat,0,0.5921541950113378,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Jersey].wav,MZ Open Hat [Jersey],Open Hat,0,0.6,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Repko].wav,MZ Open Hat [Repko],Open Hat,0,0.6,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Small].wav,MZ Open Hat [Small],Open Hat,0,0.19201814058956915,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Profile].wav,MZ Open Hat [Profile],Open Hat,0,0.3,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Carti].wav,MZ Open Hat [Carti],Open Hat,0,0.33922902494331064,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Kardashian].wav,MZ Open Hat [Kardashian],Open Hat,0,0.5199546485260771,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Nascar].wav,MZ Open Hat [Nascar],Open Hat,0,0.332108843537415,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Splashin].wav,MZ Open Hat [Splashin],Open Hat,0,0.3142857142857143,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Fiff].wav,MZ Open Hat [Fiff],Open Hat,0,0.39378684807256237,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Oldie].wav,MZ Open Hat [Oldie],Open Hat,0,0.44952380952380955,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Space].wav,MZ Open Hat [Space],Open Hat,0,0.6,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Patek].wav,MZ Open Hat [Patek],Open Hat,0,0.6,3,2,0.0,0.0,1.0,0.0,0.0
/content/drive/MyDrive/Drums/MZ Open Hat [Nash].wav,MZ Open Hat [Nash],Open Hat,0,0.9,3,2,0.0,0.0,1.0,0.0,0.0
